city,state_name,county_name,lattitude,longitude,id
Chester,California,Plumas,40.3017,-121.2339,1840017516
Jefferson,Texas,Marion,32.7634,-94.3512,1840019449
Little River-Academy,Texas,Bell,30.9876,-97.3531,1840003907
Delmar,Delaware,Sussex,38.4651,-75.5553,1840006077
Cathcart,Washington,Snohomish,47.8526,-122.1058,1840017324
Atkins,Iowa,Benton,41.9943,-91.8585,1840006982
Westbrook Center,Connecticut,Middlesex,41.2811,-72.4424,1840073313
Hollandale,Mississippi,Washington,33.1761,-90.8529,1840014830
Hurlock,Maryland,Dorchester,38.6268,-75.864,1840006164
Salem,Arkansas,Saline,34.6308,-92.5605,1840150803
Monticello,Utah,San Juan,37.8683,-109.338,1840020257
Bolindale,Ohio,Trumbull,41.2088,-80.7785,1840034380
Sneads Ferry,North Carolina,Onslow,34.5564,-77.3824,1840013557
Valencia,New Mexico,Valencia,34.8053,-106.6868,1840019193
Buchanan,New York,Westchester,41.2642,-73.9468,1840004950
Sky Valley,California,Riverside,33.8913,-116.3551,1840025034
Caldwell,Ohio,Noble,39.7468,-81.5127,1840010565
Fowler,Indiana,Benton,40.617,-87.3185,1840010379
Liverpool,New York,Onondaga,43.1065,-76.2095,1840004322
Alianza,Puerto Rico,Camuy,18.4533,-66.8556,1630027033
Phillipsburg,Kansas,Phillips,39.7512,-99.321,1840000725
Westhampton Beach,New York,Suffolk,40.8081,-72.6457,1840005139
Montalvin Manor,California,Contra Costa,37.9977,-122.33,1840028314
Piketon,Ohio,Pike,39.0649,-82.9986,1840012752
Byesville,Ohio,Guernsey,39.9733,-81.5459,1840010495
Willow Grove,Texas,McLennan,31.5591,-97.296,1840112859
Lame Deer,Montana,Rosebud,45.6176,-106.6134,1840017373
Gregory,Texas,San Patricio,27.9231,-97.2908,1840021003
Broad Creek,North Carolina,Carteret,34.7304,-76.9241,1840025835
Abbeville,Alabama,Henry,31.5664,-85.2528,1840000552
Konterra,Maryland,Prince George's,39.0774,-76.9023,1840039491
Sparta,Missouri,Christian,37.0019,-93.0843,1840009925
Crompond,New York,Westchester,41.2907,-73.8357,1840004917
Liberty,Pennsylvania,Allegheny,40.3243,-79.859,1840001241
Warson Woods,Missouri,St. Louis,38.6068,-90.3912,1840010743
Granby,Colorado,Grand,40.0647,-105.9194,1840021407
Virginia Gardens,Florida,Miami-Dade,25.8095,-80.2974,1840018337
Hinckley,Illinois,DeKalb,41.7714,-88.6397,1840011337
Quitman,Texas,Wood,32.7954,-95.4436,1840020686
Deenwood,Georgia,Ware,31.2477,-82.3677,1840029444
Green Meadows,Ohio,Clark,39.8672,-83.9454,1840034385
Oakwood,Pennsylvania,Lawrence,41.0111,-80.3792,1840005190
Varnell,Georgia,Whitfield,34.9015,-84.9645,1840015528
Cheney,Kansas,Sedgwick,37.6353,-97.7797,1840007565
Window Rock,Arizona,Apache,35.6705,-109.0639,1840019005
Saltville,Virginia,Smyth,36.8751,-81.7642,1840006516
Coaldale,Pennsylvania,Schuylkill,40.8197,-75.9161,1840002755
Maxton,North Carolina,Robeson,34.7365,-79.3527,1840016536
Townsend,Montana,Broadwater,46.3192,-111.5197,1840021165
Wesson,Mississippi,Copiah,31.6999,-90.3961,1840017047
Yorktown,Texas,DeWitt,28.9828,-97.5051,1840022243
North York,Pennsylvania,York,39.978,-76.7308,1840001459
Lake Placid,New York,Essex,44.2838,-73.9853,1840004089
Mickleton,New Jersey,Gloucester,39.7921,-75.2437,1840033345
Sullivan's Island,South Carolina,Charleston,32.7684,-79.8355,1840035787
Dawson Springs,Kentucky,Hopkins,37.174,-87.688,1840014367
Carlton,Oregon,Yamhill,45.2945,-123.1753,1840018573
Carnation,Washington,King,47.6443,-121.904,1840018421
Glasco,New York,Ulster,42.0454,-73.9477,1840004714
Strawberry Plains,Tennessee,Jefferson,36.0632,-83.6594,1840036103
Nedrow,New York,Onondaga,42.978,-76.1417,1840004314
Coushatta,Louisiana,Red River,32.0256,-93.3406,1840017029
Coopersburg,Pennsylvania,Lehigh,40.5102,-75.3915,1840001046
Preston,Texas,Grayson,33.8671,-96.6596,1840025870
Hamilton City,California,Glenn,39.7427,-122.011,1840017542
Stonewood,West Virginia,Harrison,39.2502,-80.3054,1840005770
Mineralwells,West Virginia,Wood,39.1807,-81.513,1840005783
West Terre Haute,Indiana,Vigo,39.4638,-87.4506,1840010622
Elmwood Place,Ohio,Hamilton,39.1855,-84.4891,1840003816
Mulberry,North Carolina,Wilkes,36.2257,-81.1653,1840013340
Morrow,Ohio,Warren,39.35,-84.123,1840012614
Appomattox,Virginia,Appomattox,37.3592,-78.8276,1840006412
Lebanon Junction,Kentucky,Bullitt,37.8357,-85.7243,1840014326
Adamstown,Maryland,Frederick,39.307,-77.4692,1840024448
New Glarus,Wisconsin,Green,42.8132,-89.6337,1840002466
Fairdale,Pennsylvania,Greene,39.8902,-79.968,1840000716
Toftrees,Pennsylvania,Centre,40.8249,-77.885,1840035453
Pahala,Hawaii,Hawaii,19.1993,-155.4772,1840029537
Memphis,Texas,Hall,34.7268,-100.5416,1840020523
Fremont,Indiana,Steuben,41.728,-84.9396,1840010204
Princeton Junction,New Jersey,Mercer,40.3206,-74.6237,1840005472
White Hall,Illinois,Greene,39.4388,-90.402,1840010651
Kensett,Arkansas,White,35.2354,-91.6708,1840014555
Tchula,Mississippi,Holmes,33.1831,-90.2232,1840016881
Shepherd,Texas,San Jacinto,30.491,-95.0021,1840022168
North Zanesville,Ohio,Muskingum,39.9905,-81.9982,1840005538
Milton,Louisiana,Lafayette,30.1123,-92.071,1840025123
Mason City,Illinois,Mason,40.2022,-89.6974,1840008357
Hooverson Heights,West Virginia,Brooke,40.3189,-80.5825,1840005476
Hoyt Lakes,Minnesota,St. Louis,47.5601,-92.1163,1840006595
Portola,California,Plumas,39.8241,-120.4733,1840020177
Hayti,Missouri,Pemiscot,36.2323,-89.7475,1840007670
Piru,California,Ventura,34.4064,-118.8019,1840019200
Greenport West,New York,Suffolk,41.0989,-72.3734,1840073684
Briarcliff,Texas,Travis,30.4088,-98.0452,1840023143
Maple Lake,Minnesota,Wright,45.2334,-94.0063,1840008897
Richwood,Ohio,Union,40.4274,-83.2951,1840012171
Horse Shoe,North Carolina,Henderson,35.3423,-82.5568,1840024957
Laporte,Colorado,Larimer,40.6385,-105.1445,1840017498
Spring Grove,Pennsylvania,York,39.8808,-76.8641,1840001464
Shadow Lake,Washington,King,47.4017,-122.0763,1840042051
Salmon Brook,Connecticut,Hartford,41.9575,-72.7919,1840028599
Troup,Texas,Smith,32.145,-95.1229,1840022075
New Wilmington,Pennsylvania,Lawrence,41.1174,-80.3322,1840000939
Westport,Washington,Grays Harbor,46.8917,-124.1118,1840021124
Mabton,Washington,Yakima,46.2116,-119.9938,1840019873
Kearny,Arizona,Pinal,33.0564,-110.9074,1840022000
South Greensburg,Pennsylvania,Westmoreland,40.2783,-79.5473,1840001160
North Spearfish,South Dakota,Lawrence,44.5107,-103.9045,1840073768
Jacobus,Pennsylvania,York,39.8825,-76.7121,1840001451
Cowarts,Alabama,Houston,31.2034,-85.3057,1840017131
Pelican Marsh,Florida,Collier,26.2545,-81.7861,1840144299
